Date,Actual_Price,Signal,Shares_Held,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2025-08-04,618.1743774414062,SELL,166.0,543.9927183424511,103160.93937361588,-1709.878496338075,3.160939373615882
2025-08-05,627.570556640625,SELL,166.0,544.0743172502025,104720.78671959395,1559.8473459780653,4.7207867195939475
2025-08-06,624.3887939453125,SELL,166.0,544.15592839779,104192.69572331966,-528.090996274288,4.192695723319659
2025-08-07,629.17138671875,HOLD,166.0,544.2375517870497,104986.68774709955,793.9920237798942,4.986687747099553
2025-08-08,628.6444091796875,HOLD,166.0,544.3191874198178,104899.29111124795,-87.39663585160451,4.8992911112479485
2025-08-11,633.5462646484375,BUY,166.0,544.4008352979308,105713.08076693855,813.7896556906053,5.713080766938554
2025-08-12,632.29345703125,BUY,166.0,544.4824954232255,105505.19636261073,-207.88440432782227,5.505196362610731
2025-08-13,639.0248413085938,BUY,166.0,544.564167797539,106622.6878250241,1117.4914624133671,6.622687825024098
2025-08-14,641.2123413085938,BUY,166.0,544.6458524227086,106985.89450964927,363.20668462516915,6.985894509649268
2025-08-15,641.27197265625,BUY,166.0,544.7275493005719,106995.87501023807,9.980500588804716,6.995875010238073
2025-08-18,639.7705688476562,BUY,166.0,544.809258432967,106746.72368714391,-249.15132309416367,6.746723687143909
2025-08-19,639.6314086914062,HOLD,166.0,544.8909798217319,106723.70482259517,-23.01886454873602,6.723704822595174
2025-08-20,636.1612548828125,HOLD,166.0,544.9727134687051,106147.74102401557,-575.9637985795998,6.147741024015573
2025-08-21,634.470947265625,SELL,166.0,545.0544593757254,105867.23170546947,-280.509318546101,5.8672317054694725
2025-08-22,631.9255981445312,SELL,166.0,545.1362175446318,105444.78550953681,-422.44619593265816,5.444785509536814
2025-08-25,641.6299438476562,HOLD,166.0,545.2179879772635,107055.7886666882,1611.0031571513828,7.055788666688197
2025-08-26,638.8060913085938,HOLD,166.0,545.2997706754601,106587.11092790202,-468.67773878618027,6.587110927902017
2025-08-27,641.4807739257812,HOLD,166.0,545.3815656410615,107031.19003732075,444.0791094187298,7.031190037320746
2025-08-28,642.9423828125,HOLD,166.0,545.4633728759076,107273.8989197509,242.70888243016088,7.2738989197509065
2025-08-29,645.2192993164062,SELL,166.0,545.545192381839,107651.94887890527,378.049959154363,7.651948878905271
2025-09-02,641.3713989257812,HOLD,166.0,545.6270241606962,107013.27924584039,-638.6696330648847,7.013279245840385
2025-09-03,636.6187133789062,SELL,166.0,545.7088682143203,106224.41528911276,-788.8639567276259,6.22441528911276
2025-09-04,640.06884765625,SELL,166.0,545.7907245445525,106797.21943548205,572.8041463692934,6.797219435482053
2025-09-05,645.418212890625,HOLD,166.0,545.8725931532342,107685.29593299699,888.0764975149359,7.685295932996988
2025-09-08,643.5488891601562,SELL,166.0,545.9544740422072,107375.07007462815,-310.2258583688381,7.375070074628151
2025-09-09,645.1298828125,SELL,166.0,546.0363672133135,107637.59691408831,262.52683946015895,7.63759691408831
2025-09-10,646.6212768554688,SELL,166.0,546.1182726683955,107885.2502306762,247.65331658789364,7.885250230676204
2025-09-11,648.4905395507812,SELL,166.0,546.2001904092958,108195.62975583898,310.37952516277437,8.195629755838977
2025-09-12,653.8796997070312,HOLD,166.0,546.2821204378572,109090.31227180504,894.6825159660657,9.090312271805043
2025-09-15,653.6608276367188,HOLD,166.0,546.3640627559229,109054.06145045123,-36.25082135380944,9.054061450451234
2025-09-16,657.1409301757812,HOLD,166.0,546.4460173653363,109631.84042654502,577.7789760937885,9.631840426545022
2025-09-17,656.2361450195312,HOLD,166.0,546.5279842679411,109481.72805751013,-150.11236903489043,9.481728057510132
2025-09-18,655.4208374023438,HOLD,166.0,546.6099634655812,109346.46897225465,-135.25908525548584,9.346468972254646
2025-09-19,658.4832153320312,HOLD,166.0,546.691954960101,109854.90570007729,508.43672782264184,9.854905700077287
2025-09-22,661.74462890625,BUY,166.0,546.773958753345,110396.38235719084,541.4766571135551,10.396382357190843
2025-09-23,664.8753662109375,BUY,166.0,546.855974847158,110916.16676586278,519.7844086719415,10.916166765862785
2025-09-24,661.256103515625,BUY,166.0,546.9380032433851,110315.45118683713,-600.7155790256511,10.315451186837134
2025-09-25,659.1522216796875,BUY,166.0,547.0200439438715,109966.288842772,-349.16234406513104,9.966288842772004
2025-09-26,656.1112670898438,HOLD,166.0,547.1020969504631,109461.57243386452,-504.7164089074795,9.461572433864523
2025-09-29,659.8701782226562,BUY,166.0,547.1841622650056,110085.63374722595,624.0613133614243,10.085633747225947
2025-09-30,661.7246704101562,BUY,166.0,547.2662398893453,110393.56152797528,307.9277807493345,10.393561527975281
2025-10-01,664.21728515625,HOLD,166.0,547.3483298253287,110807.41766576283,413.85613778754487,10.807417665762827
2025-10-02,666.4806518554688,BUY,166.0,547.4304320748025,111183.21864008262,375.80097431979084,11.183218640082618
2025-10-03,667.248291015625,BUY,166.0,547.5125466396138,111310.72885523336,127.51021515074535,11.310728855233362
2025-10-06,667.2384033203125,BUY,166.0,547.5946735216097,111309.16962469349,-1.5592305398749886,11.309169624693489
2025-10-07,669.6312866210938,BUY,166.0,547.6768127226379,111706.4703918242,397.3007671307132,11.706470391824201
2025-10-08,667.1486206054688,HOLD,166.0,547.7589642445463,111294.42998475237,-412.04040707183594,11.294429984752364
2025-10-09,671.1268920898438,BUY,166.0,547.841128089183,111954.90521500325,660.4752302508859,11.95490521500325
2025-10-10,669.1826171875,BUY,166.0,547.9233042583965,111632.2377573834,-322.6674576198566,11.632237757383395
