entry_idx,exit_idx,entry_price,exit_price,position,pnl,return_pct,prediction,correct
68595,68655,571.22,571.41,5,0.8499999999997044,0.02976086271488058,0.039522044923599634,True
68655,68715,571.41,574.51,5,15.400000000000114,0.5390175180693413,0.04038533641619004,True
68717,68777,574.73,574.82,7,0.4900000000002228,0.01217963217511385,0.058819994024188804,True
68786,68846,575.16,573.51,7,-11.689999999999841,-0.2903539884553824,0.05056110568403469,False
68853,68913,574.08,572.2,5,-9.499999999999977,-0.33096432552954214,0.037704404438441044,False
68945,69005,571.65,572.5,7,5.810000000000159,0.1451937374267511,0.05660636585879811,True
69005,69065,572.5,571.45,5,-5.349999999999772,-0.18689956331876934,0.03677844051614997,False
69075,69135,571.39,571.77,5,1.7999999999999772,0.06300425278706233,0.03973156263470538,True
69182,69242,571.33,571.65,5,1.4999999999996816,0.0525090578124615,0.039522044923599634,True
69244,69304,571.35,572.2,5,4.150000000000114,0.14526997462151445,0.03601294759611847,True
69304,69364,572.2,571.65,5,-2.850000000000341,-0.0996155190492954,0.03492497250079065,False
69365,69425,571.74,571.1399,5,-3.1004999999999883,-0.10845839017735294,0.03561321015356504,False
69426,69486,570.715,571.77,5,5.17499999999975,0.18135146263896165,0.03517668859526093,True
69490,69550,571.99,570.21,5,-8.999999999999863,-0.31469081627300705,0.03624866944568624,False
69559,69619,569.02,570.41,-7,-9.869999999999905,-0.24779445362201444,-0.044118242699405535,False
69654,69714,570.71,570.78,-7,-0.6299999999995544,-0.015769830561920474,-0.04733793202336894,False
69717,69777,570.69,570.48,5,-1.1500000000001818,-0.04030209045191546,0.03582853502915202,False
69824,69884,569.99,570.1212,5,0.5560000000001765,0.01950911419499207,0.03611714202014026,True
69899,69959,570.15,569.68,-8,3.600000000000218,0.07892659826361961,-0.0640234494257403,True
69960,70020,569.52,570.68,5,5.699999999999841,0.20016856300041583,0.04049024311231583,True
70023,70083,570.75,570.4,5,-1.8500000000001138,-0.06482698204117789,0.03662577073214625,False
70083,70143,570.4,570.45,5,0.15000000000034105,0.00525946704068517,0.03557484086139783,True
70144,70204,570.3799,574.2,5,19.000500000000123,0.6662401672990272,0.03491342683295842,True
70204,70264,574.2,573.9399,5,-1.4005000000003975,-0.04878091257402987,0.03966339238571473,False
70283,70343,574.7504,575.82,7,7.347200000000257,0.18261840270142252,0.050887820461826695,True
70345,70405,576.01,575.4601,5,-2.8494999999998982,-0.09893925452682759,0.0395241684592111,False
70405,70465,575.4601,575.32,5,-0.8004999999998063,-0.027821216449231013,0.038910865175707195,False
70481,70541,575.7001,575.84,5,0.5995000000000573,0.020826815906408815,0.03602361373874078,True
70561,70621,576.68,577.5,5,4.0000000000002505,0.1387251161822935,0.03691662285936092,True
70670,70730,577.24,577.5,5,1.1999999999999547,0.041577160279951314,0.039522044923599634,True
70737,70797,578.34,589.01,-8,-85.51999999999967,-1.8483936784590305,-0.100077563355903,False
70798,70858,588.96,589.83,8,6.800000000000036,0.14432219505569216,0.3050916255734097,True
70867,70927,590.17,589.29,-5,4.299999999999978,0.14572072453699705,-0.03586225575395823,True
70928,70988,589.08,589.41,6,1.8599999999995633,0.052624431316616954,0.04348535685407316,True
71012,71072,587.44,588.1,8,5.119999999999745,0.10894729674519407,0.7084779823513301,True
71074,71134,588.0896,586.685,6,-8.54760000000044,-0.24224199849820047,0.044855709470653135,False
71134,71194,586.685,586.6272,-8,0.3023999999994339,0.006442980475029911,-0.07235597149589867,True
71206,71266,587.97,588.715,5,3.6250000000000226,0.12330561083048532,0.040167349186638314,True
71283,71343,588.78,590.32,5,7.600000000000387,0.2581609429668259,0.03545046673661688,True
71349,71409,590.21,590.48,5,1.2499999999999092,0.04235780484911842,0.041036902475589186,True
71442,71502,591.22,591.05,8,-1.520000000000582,-0.032136937180757205,0.06718254667663069,False
71502,71562,591.05,591.67,5,3.0000000000000226,0.10151425429320776,0.041393953440403045,True
71568,71628,591.04,591.08,6,0.12000000000046385,0.003383865728220985,0.05151198523771586,True
71628,71688,591.08,590.51,5,-2.95000000000025,-0.0998172836164394,0.03636651794626523,False
71691,71751,590.46,592.11,6,9.779999999999863,0.27605595637299346,0.046043059299629506,True
71768,71828,592.12,592.55,5,2.04999999999975,0.06924272107004492,0.04070962145085916,True
71835,71895,592.28,592.75,5,2.2500000000001363,0.0759775781724906,0.03502138149757683,True
71898,71958,592.68,593.58,5,4.400000000000455,0.14847809948034202,0.036543280010016346,True
71964,72024,593.9,594.8999,5,4.899500000000126,0.16499410675198267,0.03624866944568624,True
72043,72103,594.41,595.17,5,3.6999999999999544,0.12449319493278899,0.04132518955025057,True
72154,72214,595.08,594.8959,5,-1.0205000000002882,-0.03429790952477946,0.03522558777464717,False
72217,72277,594.7901,595.9699,5,5.799000000000001,0.19499315809056003,0.03510749452758276,True
72283,72343,596.44,596.13,6,-1.9800000000003548,-0.055328281134742655,0.05056110568403469,False
72360,72420,595.88,595.97,5,0.35000000000015913,0.011747331677524304,0.0348133902719225,True
72420,72480,595.97,595.92,5,-0.3500000000003411,-0.011745557662309883,0.042412436422345594,False
72480,72540,595.92,596.34,5,2.0000000000003637,0.06712310377233063,0.0359667805037118,True
72558,72618,596.0,595.28,5,-3.7000000000001365,-0.12416107382550795,0.03891810120397587,False
72621,72681,595.19,595.9,5,3.4499999999996134,0.1159293670928481,0.0359667805037118,True
72723,72783,595.51,596.525,6,5.969999999999918,0.16708367617672018,0.04373939544012208,True
72788,72848,596.87,597.77,-6,-5.519999999999864,-0.15413741685793844,-0.04805354250906775,False
72858,72918,597.79,597.99,5,0.9000000000002274,0.03011090851303058,0.036704891841519816,True
73102,73162,598.59,598.19,-6,2.2799999999998635,0.06348251724886438,-0.051456213622084176,True
73194,73254,598.0601,598.0,5,-0.4005000000001701,-0.013393302780110897,0.0348133902719225,False
73254,73314,598.0,599.7,5,8.400000000000228,0.2809364548495059,0.04024360319933136,True
73316,73376,599.79,599.92,-6,-0.8999999999999726,-0.02500875306357149,-0.04382811587805709,False
73394,73454,600.24,600.4801,-5,-1.30049999999992,-0.04333266693322405,-0.03586225575395823,False
73463,73523,600.25,599.92,5,-1.7500000000002047,-0.058309037900881454,0.03659110077529256,False
73524,73584,599.535,599.2,-6,1.889999999999536,0.052540719057256484,-0.0459180170786858,True
73590,73650,599.815,599.3401,5,-2.4745000000002393,-0.08250877353851568,0.03879225175752206,False
73685,73745,599.1,597.715,6,-8.429999999999946,-0.23451844433316488,0.04387292171038844,False
73749,73809,597.4501,598.1,6,3.779400000000014,0.10543139920806814,0.0497777713978323,True
73901,73961,598.43,598.45,5,4.774826367626162e-13,1.595784425121121e-14,0.035531904571447136,True
73963,74023,598.38,598.17,5,-1.1500000000001818,-0.03843711353989711,0.039317838646529296,False
74023,74083,598.17,598.48,5,1.4500000000002955,0.048481200996382146,0.0359667805037118,True
74089,74149,598.11,597.09,5,-5.199999999999909,-0.1738810586681349,0.038267758267460594,False
74149,74209,597.09,597.97,6,5.159999999999973,0.14403188799008448,0.046102341785718405,True
74261,74321,598.74,598.52,-8,1.6000000000002184,0.03340348064268752,-0.4268407446786418,True
74353,74413,599.09,598.315,5,-3.9749999999998864,-0.13270126358309722,0.035531904571447136,False
74419,74479,597.82,596.505,5,-6.6750000000002725,-0.22331136462481255,0.041565191974124956,False
74485,74545,596.3301,595.8389,5,-2.5560000000002447,-0.08572433288208141,0.0357659183438405,False
74552,74612,595.15,597.58,-5,-12.250000000000318,-0.4116609258170316,-0.03668220948034406,False
74612,74672,597.58,597.86,6,1.5599999999998362,0.043508818902903826,0.052013174032809806,True
74751,74811,597.22,596.97,5,-1.35,-0.04520947054686715,0.0348133902719225,False
74811,74871,596.97,596.25,5,-3.7000000000001365,-0.123959327939432,0.035922009831215886,False
74875,74935,596.21,596.43,5,0.999999999999568,0.033545227352763884,0.0359667805037118,True
74963,75023,596.16,596.14,5,-0.19999999999990908,-0.006709608158880472,0.0359667805037118,False
75049,75109,596.2,597.2,-8,-8.16,-0.17108352901710835,-0.22135257909045458,False
75135,75195,597.36,596.32,5,-5.299999999999818,-0.1774474353823429,0.03670710704637382,False
75200,75260,596.99,598.01,5,4.999999999999909,0.16750699341697214,0.0372809701616137,True
75261,75321,598.05,598.52,5,2.2500000000001363,0.0752445447705087,0.03545046673661688,True
75337,75397,598.78,599.025,5,1.1250000000000229,0.03757640535756114,0.03545046673661688,True
75489,75549,597.855,597.54,5,-1.675000000000273,-0.05603365364512374,0.0388126287777987,False
75580,75640,597.58,597.26,5,-1.7000000000002502,-0.05689614779611935,0.03522558777464717,False
75640,75700,597.26,597.47,8,1.5200000000002911,0.031811941198144254,0.06005251631605228,True
75706,75766,597.38,597.84,5,2.200000000000182,0.073654959991971,0.0359667805037118,True
75782,75842,597.7,598.05,5,1.6499999999995452,0.05521164463776292,0.03938714157202403,True
75848,75908,597.8,597.11,5,-3.5499999999997045,-0.11876881900300115,0.039122307481046205,False
75908,75968,597.11,596.365,5,-3.825000000000023,-0.1281170973522474,0.035870371213040146,False
75998,76058,595.45,596.365,5,4.4749999999998185,0.15030649088923734,0.040569748653926235,True
76081,76141,596.0604,594.89,5,-5.951999999999861,-0.19971130442484894,0.03901087324152994,False
76144,76204,593.84,594.78,-8,-7.679999999999527,-0.1616597063181902,-0.11460983345410723,False
76204,76264,594.78,594.95,5,0.7500000000003638,0.02521940885706863,0.03659110077529256,True
76279,76339,593.84,593.24,-5,2.9000000000001136,0.0976694059005831,-0.037231629309712244,True
76341,76401,593.0,592.9604,5,-0.29799999999975174,-0.010050590219215911,0.04057088410256589,False
76401,76461,592.9604,592.27,6,-4.262400000000407,-0.11980563963463121,0.04440313134530677,False
76461,76521,592.27,591.84,8,-3.5999999999996,-0.07597886099244433,0.08288210567088167,False
76525,76585,591.93,590.05,6,-11.399999999999974,-0.3209839001233247,0.057221214839520154,False
76585,76645,590.05,590.94,5,4.350000000000501,0.14744513176851115,0.03726737270102141,True
76649,76709,591.0,590.99,-5,-0.05000000000004548,-0.001692047377328104,-0.03803108897697246,True
76714,76774,590.75,589.93,5,-4.20000000000025,-0.14219212865002961,0.039522044923599634,False
76774,76834,589.93,587.19,5,-13.799999999999477,-0.46785211804788635,0.04292458674385262,False
76860,76920,586.548,586.5018,-6,0.15719999999999346,0.004466812605276791,-0.045520099042938154,True
76935,76995,585.614,585.36,6,-1.6440000000001147,-0.04678849890884083,0.0457984646306122,False
77040,77100,584.68,585.6899,6,5.939400000000096,0.16930628719983856,0.04348075515341379,True
77106,77166,584.93,585.17,5,1.1000000000000456,0.0376113381088351,0.03547721373119924,True
77177,77237,586.3,586.05,-8,1.84,0.03922906361930753,-0.14645307959229908,True
77246,77306,585.99,585.88,5,-0.6500000000000682,-0.022184678919437813,0.0373915577219048,False
77306,77366,585.88,586.01,5,0.5499999999999773,0.018775175803918114,0.0359667805037118,True
77367,77427,585.98,585.94,5,-0.29999999999981813,-0.010239257312530056,0.036982572538234365,False
77428,77488,585.81,586.28,5,2.2500000000001363,0.0768167153172577,0.04178505597838712,True
77490,77550,586.57,586.23,-8,2.5600000000002545,0.05455444362992171,-0.1070395480426739,True
77567,77627,586.63,586.9606,-5,-1.75300000000002,-0.05976509895504901,-0.03803108897697246,False
77627,77687,586.9606,588.52,6,9.236399999999893,0.2622663258828586,0.05113800040408159,True
77736,77796,587.92,588.49,6,3.3000000000003,0.09355014287659037,0.04518366051134402,True
77817,77877,588.19,587.415,5,-3.975000000000455,-0.1351604073513815,0.03522558777464717,False
77887,77947,587.4,588.14,5,3.6000000000000454,0.12257405515832635,0.03580401824613966,True
77974,78034,588.29,587.98,5,-1.6499999999997272,-0.05609478318515451,0.03585455451962807,False
78053,78113,587.75,588.36,6,3.5400000000000817,0.10038281582305635,0.048793832235303924,True
78119,78179,587.85,585.68,5,-10.950000000000363,-0.37254401633070894,0.0348133902719225,False
78184,78244,585.49,585.68,5,0.8499999999997044,0.029035508719182375,0.0387600465669326,True
78262,78322,586.54,586.42,-5,0.5000000000000228,0.01704913560882541,-0.0402732166227037,True
78323,78383,586.28,584.3,5,-10.00000000000009,-0.3411339291805994,0.03585578535110356,False
78395,78455,584.756,586.46,-6,-10.344000000000388,-0.29482382395393375,-0.04416163703144074,False
78455,78515,586.46,588.8999,-8,-19.679199999999728,-0.41944889677044744,-0.061182542290333354,False
78515,78575,588.8999,588.98,6,0.36060000000009496,0.010205469554336113,0.05158633363971507,True
78587,78647,589.34,589.89,6,3.179999999999727,0.08993110937658305,0.04560607057110072,True
78650,78710,590.15,589.44,5,-3.6499999999996136,-0.12369736507666232,0.035531904571447136,False
78796,78856,590.7,590.06,6,-3.9600000000006004,-0.11173184357543592,0.04560319649659325,False
78857,78917,590.01,590.95,8,7.360000000000436,0.1559295605159327,0.0636865052114869,True
78920,78980,591.23,591.65,-5,-2.1999999999997955,-0.07442112206754717,-0.03900772113957279,False
78984,79044,591.22,591.2,5,-0.19999999999990908,-0.006765670985416902,0.03843692639064535,False
79051,79111,591.02,591.75,5,3.550000000000091,0.12013129843322023,0.0359667805037118,True
79125,79185,591.19,588.05,5,-15.8000000000005,-0.5345151304995178,0.03865126120630222,False
79185,79245,588.05,586.8,-8,9.84,0.20916588725448515,-0.11922321187882563,True
79252,79312,587.2,587.82,5,3.0000000000000226,0.10217983651226235,0.0372809701616137,True
79312,79372,587.82,587.855,-8,-0.4399999999997454,-0.009356605763663735,-0.10030496436734654,False
79398,79458,587.39,586.5199,5,-4.450499999999897,-0.15153475544356892,0.037027006939402474,False
79487,79547,587.35,589.723491,8,18.827927999999556,0.40069651825997177,0.0677594413966776,True
79548,79608,589.53,590.16,6,3.6599999999999726,0.10347225756110723,0.04680084292818924,True
79610,79670,590.44,590.38,-6,0.24000000000035468,0.006774608766353754,-0.052877056341122664,True
79674,79734,590.2,588.53,5,-8.450000000000363,-0.2863436123348141,0.039522044923599634,False
79736,79796,588.36,589.07,5,3.450000000000182,0.11727513767081997,0.041710908496923334,True
79937,79997,593.37,593.41,-8,-0.479999999999709,-0.010111734668076178,-0.10624536463711899,False
79998,80058,592.682,587.79,6,-29.472000000000314,-0.8287749585781333,0.05208374482883036,False
80058,80118,587.79,593.03,-8,-42.08000000000007,-0.8948774222086133,-0.07073439868776657,False
80118,80178,593.03,593.21,5,0.8000000000003183,0.02698008532453058,0.04207480641722348,True
80178,80238,593.21,594.72,6,8.939999999999944,0.2511758062069066,0.04888772934623711,True
80241,80301,594.73,594.27,5,-2.400000000000182,-0.0807088931111658,0.04012698641526996,False
80304,80364,594.513,594.07,5,-2.3149999999999182,-0.07787886892296444,0.038067926519111984,False
80390,80450,593.72,593.07,-8,5.039999999999818,0.10611062453681486,-0.07488202890689781,True
80454,80514,593.1413,593.08,5,-0.40649999999980085,-0.013706683382182318,0.0359667805037118,False
80515,80575,593.08,592.99,5,-0.5500000000001591,-0.018547244891082455,0.03636651794626523,False
80584,80644,592.27,592.15,6,-0.8400000000000272,-0.023637867864319404,0.04366058046307767,False
80645,80705,592.15,593.35,5,5.900000000000228,0.19927383264376353,0.03601294759611847,True
80716,80776,593.51,593.28,-8,1.6800000000001456,0.03538272312177018,-0.06278026724024659,True
80776,80836,593.28,595.78,5,12.4,0.418015102481122,0.03659110077529256,True
80836,80896,595.78,595.51,-6,1.499999999999891,0.04196179797911676,-0.052194645942988054,True
80916,80976,594.31,595.67,-8,-11.04000000000011,-0.23220204943548212,-0.06868925065617741,False
80977,81037,595.66,595.885,5,1.0250000000001138,0.03441560621831628,0.04075961361805992,True
81065,81125,595.2152,595.3699,5,0.6735000000002401,0.02263047045842378,0.03912901977975236,True
81143,81203,594.58,595.7,6,6.600000000000027,0.18500454102055305,0.04407732702043666,True
81203,81263,595.7,596.0,5,1.3999999999997725,0.04700352526438719,0.034900536794161094,True
81354,81414,596.35,598.52,5,10.749999999999796,0.360526536429942,0.03578477181811162,True
81429,81489,598.79,598.03,-5,3.6999999999999544,0.12358255815895237,-0.0368034849355849,True
81489,81549,598.03,598.62,6,3.420000000000191,0.09531294416668593,0.04463342591641262,True
81565,81625,599.76,599.26,8,-4.16,-0.0867013472055489,0.07271447650961158,False
81625,81685,599.26,598.2821,-6,5.747399999999861,0.15984714481193085,-0.045027873457640415,True
81700,81760,597.913,597.34,5,-2.9649999999998955,-0.0991783085499026,0.03900169875090424,False
81797,81857,595.81,597.29,6,8.760000000000108,0.2450445611856159,0.045508367221451046,True
81897,81957,596.84,596.92,-5,-0.49999999999963624,-0.016754909188380008,-0.0410298816507977,False
81996,82056,597.51,597.98,5,2.2500000000001363,0.07531254707034649,0.03545046673661688,True
82065,82125,597.99,596.09,5,-9.599999999999886,-0.3210756032709539,0.03887936959392792,False
82125,82185,596.09,595.41,-8,5.280000000000509,0.11072153533863403,-0.08212487592567508,True
82191,82251,597.11,598.0,-5,-4.549999999999931,-0.15240073018371594,-0.037138162776846374,False
82267,82327,599.07,599.01,-8,0.3200000000004729,0.006677016041540906,-0.09994392992215663,True
82341,82401,598.91,599.35,5,2.1000000000002728,0.07012739810656936,0.03482585033209374,True
82410,82470,598.81,598.17,5,-3.299999999999932,-0.11021860022377489,0.03659110077529256,False
82478,82538,598.63,599.46,5,4.050000000000205,0.13530895544828042,0.037697765324105674,True
82540,82600,599.58,599.59,5,-0.05000000000004548,-0.0016678341505735842,0.03545046673661688,True
82727,82787,599.96,600.6,5,3.0999999999999317,0.10334022268150983,0.03552336114538953,True
82808,82868,601.04,601.08,5,0.10000000000038653,0.003327565553054257,0.039400813729642784,True
82869,82929,601.0,601.07,5,0.2500000000002501,0.00831946755408486,0.04151273984656081,True
82930,82990,601.0,600.2,5,-4.099999999999772,-0.13643926788684768,0.03502138149757683,False
82991,83051,600.01,600.02,5,-0.05000000000004548,-0.00166663888935336,0.034918449606246876,True
83076,83136,600.4,600.84,-5,-2.300000000000273,-0.0766155896069378,-0.036115453239439786,False
83168,83228,600.44,600.21,5,-1.250000000000091,-0.04163613350210149,0.039522044923599634,False
83308,83368,598.38,598.25,5,-0.7499999999999772,-0.025067682743406438,0.041408300936500955,False
83369,83429,598.22,598.39,6,0.8999999999997546,0.025074387349128927,0.04312298156558598,True
83542,83602,598.38,598.76,6,2.1599999999999726,0.06016243858417652,0.05278646681841678,True
83613,83673,598.68,599.2,5,2.5000000000004774,0.08351707088930573,0.042412436422345594,True
83681,83741,599.4,600.79,-5,-7.049999999999931,-0.23523523523523293,-0.040741614297809065,False
83773,83833,600.54,600.21,5,-1.7499999999996363,-0.05828088054083446,0.03482585033209374,False
83833,83893,600.21,600.15,8,-0.640000000000473,-0.013328668299438382,0.06138074298549557,False
83895,83955,600.0,601.34,5,6.6000000000001595,0.2200000000000053,0.0348133902719225,True
84103,84163,602.615,602.68,-6,-0.5099999999996453,-0.014105191540194134,-0.047703526709352476,False
84170,84230,602.6,602.84,5,1.1000000000000456,0.03650846332559063,0.0348133902719225,True
84246,84306,602.62,601.55,6,-6.5400000000003,-0.18087683780824565,0.04440313134530677,False
84306,84366,601.55,601.78,8,1.6800000000001456,0.03490981630787436,0.06653309369234586,True
84383,84443,602.26,602.56,-5,-1.5999999999997727,-0.053133198286446796,-0.036515190681993215,False
84502,84562,602.92,603.2,-5,-1.500000000000432,-0.04975784515360022,-0.03656247557774044,False
84596,84656,602.52,603.82,6,7.680000000000409,0.21244108079400986,0.0445901175089516,True
84714,84774,603.4113,603.68,5,1.2434999999998355,0.04121566831777382,0.039522044923599634,True
84790,84850,603.11,603.95,6,4.920000000000191,0.13596193065942064,0.0488380533923926,True
84921,84981,603.83,603.78,5,-0.3500000000003411,-0.01159266681020622,0.0359667805037118,False
84983,85043,603.54,604.14,6,3.4800000000001363,0.0960996785631479,0.05197408190742494,True
85063,85123,603.71,604.029,5,1.4949999999997998,0.049527090821745536,0.03482585033209374,True
85178,85238,603.85,603.05,5,-4.100000000000341,-0.13579531340565837,0.039122307481046205,False
85240,85300,603.16,602.63,5,-2.7499999999998637,-0.0911864181974887,0.036638648530240465,False
85317,85377,602.85,602.76,5,-0.5500000000001591,-0.018246661690309668,0.0348133902719225,False
85500,85560,603.31,603.92,5,2.950000000000068,0.09779383733072777,0.03522558777464717,True
85621,85681,604.46,604.19,-5,1.2499999999999092,0.04135922972570258,-0.0367976134343938,True
85692,85752,604.05,605.38,6,7.8600000000002455,0.21686946444831406,0.04630575659530296,True
85887,85947,605.59,606.0,5,1.9499999999998407,0.06440000660512361,0.04151273984656081,True
85970,86030,605.73,605.55,5,-1.0000000000003182,-0.03301801132518839,0.039522044923599634,False
86040,86100,606.26,606.38,5,0.5000000000000228,0.01649457328538986,0.04009860888284525,True
86164,86224,606.0798,605.7601,6,-2.03820000000007,-0.05604872493688317,0.04980394431818388,False
86233,86293,605.935,606.88,5,4.6250000000002505,0.15265663808825206,0.03602361373874078,True
86384,86444,607.32,607.12,5,-1.1000000000002272,-0.036224725021412996,0.038624531690287074,False
86444,86504,607.12,607.29,6,0.8999999999997546,0.024706812491757657,0.048131140097335684,True
86524,86584,607.07,607.35,5,1.2999999999998635,0.042828668852022446,0.0359667805037118,True
86591,86651,607.31,607.65,5,1.600000000000159,0.05269137672688279,0.04151273984656081,True
86747,86807,606.93,607.76,6,4.8600000000002455,0.13345855370471732,0.04387292171038844,True
86886,86946,607.0499,607.51,-8,-3.8408000000000904,-0.07908740286424745,-0.06625327727824785,False
86952,87012,607.1,606.745,5,-1.875000000000091,-0.061769066051724296,0.03522558777464717,False
87045,87105,606.28,606.3,5,-9.0951551845464e-14,-3.000315096835258e-15,0.03793684037121871,True
87105,87165,606.3,606.03,5,-1.4499999999999091,-0.04783110671284543,0.03938225264486597,False
87165,87225,606.03,605.85,5,-0.9999999999997499,-0.033001666584154245,0.0359667805037118,False
87225,87285,605.85,606.42,6,3.299999999999618,0.09078154658742861,0.04559126174271466,True
87285,87345,606.42,607.8,5,6.799999999999978,0.22426700966326896,0.03637187183730821,True
87371,87431,608.1899,608.885,5,3.3755000000001245,0.11100151449407906,0.037700737794461356,True
87443,87503,608.36,607.9201,6,-2.759399999999796,-0.07559668617265533,0.04946922717554421,False
87517,87577,607.3801,607.71,-6,-2.0994000000003963,-0.057608077709504484,-0.04326127753858077,False
87599,87659,608.1599,607.13,5,-5.249499999999989,-0.17263551904688187,0.035598181091126786,False
87775,87835,607.64,607.42,-8,1.6000000000002184,0.032914225528277816,-0.1328040253795877,True
87835,87895,607.42,607.32,8,-0.9599999999992724,-0.019755687991819346,0.062227970995639974,False
87897,87957,607.36,607.44,8,0.4800000000003274,0.009878819810333398,0.059187439773812536,True
87967,88027,607.32,607.83,5,2.4499999999999544,0.08068234209312897,0.039122307481046205,True
88028,88088,607.9,607.8409,-5,0.19549999999971984,0.0064319789438960304,-0.04020985899470033,True
88102,88162,607.64,607.305,5,-1.775000000000182,-0.05842275031269113,0.04070962145085916,False
88171,88231,606.8,605.2927,-5,7.436499999999933,0.2451054713249813,-0.03532825478785219,True
88238,88298,605.585,605.5003,5,-0.52349999999999,-0.017289067595795467,0.0360892636982725,False
88333,88393,605.3499,606.01,6,3.8405999999996583,0.10574049818129036,0.04980394431818388,True
88419,88479,605.28,604.38,5,-4.599999999999886,-0.15199577055246782,0.039522044923599634,False
88518,88578,604.46,604.4,5,-0.4000000000002956,-0.013234953512235569,0.03882363547381831,False
88594,88654,604.55,604.3,5,-1.35,-0.04466131833595236,0.038747670879032206,False
88654,88714,604.3,605.18,5,4.299999999999978,0.14231342048651258,0.0373915577219048,True
88753,88813,604.35,604.98,8,4.8799999999999635,0.1009348887234211,0.24282968273336297,True
88833,88893,605.32,605.26,-5,0.20000000000029555,0.0066080750677425335,-0.03746413105163921,True
88906,88966,605.45,604.565,5,-4.524999999999954,-0.1494755966636371,0.037700737794461356,False
89002,89062,604.3,604.1,6,-1.3199999999995906,-0.036405758729096765,0.054905026055732005,False
89062,89122,604.1,603.77,6,-2.1000000000002457,-0.0579374275782223,0.054905026055732005,False
89179,89239,603.005,603.24,-5,-1.2750000000000683,-0.04228820656545363,-0.03741897253133948,False
89239,89299,603.24,603.33,5,0.35000000000015913,0.011604005039458893,0.041475892378942496,True
89299,89359,603.33,603.2,8,-1.1999999999999635,-0.024862015812241303,0.061680078226507326,False
89359,89419,603.2,603.64,5,2.0999999999997043,0.06962864721484431,0.041657403402245635,True
89447,89507,603.35,605.29,5,9.599999999999705,0.31822325350127467,0.03636651794626523,True
89527,89587,605.63,606.6995,-5,-5.44749999999974,-0.17989531562174066,-0.03656247557774044,False
89601,89661,606.8,606.97,5,0.7500000000003638,0.024719841793024517,0.037700737794461356,True
89815,89875,607.9201,607.84,5,-0.5005000000000791,-0.016465979657526674,0.039522044923599634,False
89942,90002,607.24,607.07,-8,1.1999999999996727,0.024701930044127376,-0.059746709674915535,True
90002,90062,607.07,606.92,5,-0.8500000000004547,-0.028003360403263365,0.038409915317139186,False
90062,90122,606.92,606.81,5,-0.6500000000000682,-0.021419626968960263,0.03938225264486597,False
90123,90183,606.6,606.65,5,0.14999999999977262,0.004945598417401009,0.0359667805037118,True
90190,90250,606.62,605.95,5,-3.4499999999997955,-0.11374501335266875,0.03836256676026938,False
90250,90310,605.95,606.13,5,0.7999999999997499,0.026404818879437245,0.03699356413605718,True
90321,90381,605.9275,606.6099,5,3.312000000000148,0.10932000940707093,0.03482954477773385,True
90450,90510,605.949,606.75,5,3.9050000000002227,0.12888873486053193,0.03724190278334713,True
90526,90586,606.79,605.64,5,-5.849999999999886,-0.1928179436048678,0.03545046673661688,False
90594,90654,604.995,604.9566,-5,0.09200000000012096,0.003041347449156471,-0.040832766326524994,True
90697,90757,604.1,604.39,6,1.6199999999997816,0.04469458698890309,0.05400147808260271,True
90757,90817,604.39,604.75,5,1.7000000000000681,0.05625506709244257,0.0359667805037118,True
90977,91037,606.81,607.05,5,1.1000000000000456,0.036255170481700884,0.0361404290805491,True
91037,91097,607.05,606.14,5,-4.6499999999998405,-0.15319990116134885,0.04135890912382119,False
91103,91163,606.35,604.8313,5,-7.693499999999835,-0.2537643275335973,0.038647471959977,False
91165,91225,604.2,603.825,5,-1.975,-0.06537570340946706,0.0354314044145185,False
91250,91310,603.75,603.02,5,-3.750000000000091,-0.12422360248447507,0.03791761394891188,False
91328,91388,603.42,604.38,5,4.700000000000182,0.15577872791754274,0.036434666256536984,True
91463,91523,604.59,603.61,5,-5.000000000000091,-0.1654013463669624,0.035722705527123345,False
91531,91591,603.73,603.99,6,1.4399999999999455,0.0397528696602771,0.04646280951179739,True
91611,91671,603.8,605.06,5,6.199999999999955,0.2053660152368319,0.039522044923599634,True
91725,91785,604.85,606.14,8,10.159999999999709,0.20996941390426777,0.3381233679314276,True
91802,91862,605.76,606.2,5,2.1000000000002728,0.06933438985737826,0.03659110077529256,True
91871,91931,606.98,606.57,5,-2.149999999999841,-0.0708425318791341,0.042778904793209345,False
91939,91999,606.48,607.2634,5,3.8170000000001436,0.1258738952644817,0.03968598989786627,True
92181,92241,606.8,606.35,-6,2.5799999999995906,0.07086354647329132,-0.050907681630790985,True
92241,92301,606.35,605.99,5,-1.9000000000000683,-0.06267007503917105,0.042234298122292534,False
92304,92364,606.04,605.2,5,-4.29999999999959,-0.14190482476402846,0.036091421797184386,False
92365,92425,605.2,604.94,5,-1.3999999999999546,-0.046265697290150516,0.03756588070418713,False
92425,92485,604.94,604.2,6,-4.560000000000055,-0.12563229411181426,0.045207255015783154,False
92489,92549,604.05,604.78,-6,-4.500000000000109,-0.1241619071268965,-0.04493107828676205,False
92570,92630,603.87,603.41,-8,3.520000000000291,0.07286336463146643,-0.07131131250592639,True
92668,92728,604.62,604.61,5,-0.14999999999995453,-0.0049617941847757115,0.03823666862653664,False
92798,92858,604.19,603.91,5,-1.500000000000432,-0.04965325477086453,0.03505629479881541,False
